monto_destino_id,destino_id,destino_nombre,rubro,tipo_operacion,periodo_id,anio,mes_numero,cantidad,valores_rd,tareas,beneficiados
341,26,Café (Comercialización),Café,Comercialización,8,2017,11,2,15000000,0,2
342,27,Café (Producción),Café,Producción,8,2017,11,18,4350000,1170,18
343,28,Cebolla,Cebolla,General,8,2017,11,29,15345000,837,29
344,33,Coco (Comercialización),Coco,Comercialización,8,2017,11,0,0,0,0
345,34,Coco (Producción),Coco,Producción,8,2017,11,5,1050000,410,5
346,40,Gallinas Ponedoras,Gallinas Ponedoras,General,8,2017,11,7,11220000,0,7
347,41,Ganado de Carne,Ganado de Carne,General,8,2017,11,65,87370738,0,65
348,42,Ganado de Carne (Com),Ganado de Carne,Com,8,2017,11,4,1750000,0,4
349,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,8,2017,11,37,28430000,0,37
350,45,Ganado de Leche,Ganado de Leche,General,8,2017,11,24,51838000,0,24
351,46,Ganado de Leche (Com.),Ganado de Leche,Com.,8,2017,11,0,0,0,0
352,51,Guandul (Comercialización),Guandul,Comercialización,8,2017,11,0,0,0,0
353,52,Guandul (Producción),Guandul,Producción,8,2017,11,2,560000,270,2
354,53,Guineo,Guineo,General,8,2017,11,12,13826266,1413,12
355,57,Habichuela (Comercialización),Habichuela,Comercialización,8,2017,11,0,0,0,0
356,58,Habichuela (Producción),Habichuela,Producción,8,2017,11,98,16299400,4673,98
357,59,Invernadero,Invernadero,General,8,2017,11,2,2000000,2,2
358,63,Maíz (Comercialización),Maíz,Comercialización,8,2017,11,0,0,0,0
359,64,Maíz (Producción),Maíz,Producción,8,2017,11,1,100000,40,1
360,68,Otros Agrícolas,Otros Agrícolas,General,8,2017,11,111,85029226,20734,111
361,69,Otros Avícolas,Otros Avícolas,General,8,2017,11,0,0,0,0
362,70,Otros Pecuarios,Otros Pecuarios,General,8,2017,11,38,25719740,0,38
363,72,Papa,Papa,General,8,2017,11,21,31651000,1518,21
364,75,Piña,Piña,General,8,2017,11,23,13195500,997,23
365,77,Plátano,Plátano,General,8,2017,11,74,24943000,4940,74
366,82,Pollos de Engorde,Pollos de Engorde,General,8,2017,11,39,44143000,0,39
367,85,Porcino (Comercialización),Porcino,Comercialización,8,2017,11,0,0,0,0
368,86,Porcino (Producción),Porcino,Producción,8,2017,11,59,19549000,0,59
369,87,Préstamos de Consumo,Préstamos de Consumo,General,8,2017,11,208,37816192,0,208
370,92,Tabaco (Comercialización),Tabaco,Comercialización,8,2017,11,5,2750000,0,5
371,94,Tabaco (Producción),Tabaco,Producción,8,2017,11,5,1105000,177,5
372,97,Tomate Industrial,Tomate Industrial,General,8,2017,11,0,0,0,0
373,98,Tomate de Mesa,Tomate de Mesa,General,8,2017,11,18,12735000,292,18
374,100,Yautía,Yautía,General,8,2017,11,8,1440000,241,8
375,102,Yuca,Yuca,General,8,2017,11,12,2335000,801,12
376,104,Ñame,Ñame,General,8,2017,11,13,2030000,335,13
377,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,9,2017,12,490,667486025,0,490
378,4,Aguacate (Producción),Aguacate,Producción,9,2017,12,26,10160000,1378,26
379,8,Ajo (Comercialización),Ajo,Comercialización,9,2017,12,0,0,0,0
380,9,Ajo (Producción),Ajo,Producción,9,2017,12,3,2840000,79,3
381,10,Ají (Producción),Ají,Producción,9,2017,12,15,12510000,180,15
382,11,Apícola,Apícola,General,9,2017,12,3,1095000,0,3
383,14,Arroz (Comercialización),Arroz,Comercialización,9,2017,12,7,115763000,0,7
384,17,Arroz (Producción),Arroz,Producción,9,2017,12,1656,803020785,163534,1706
385,20,Batata,Batata,General,9,2017,12,8,1765000,775,8
386,23,Cacao (Comercialización),Cacao,Comercialización,9,2017,12,0,0,0,0
387,24,Cacao (Producción),Cacao,Producción,9,2017,12,51,107868500,20615,187
388,26,Café (Comercialización),Café,Comercialización,9,2017,12,1,2500000,0,1
389,27,Café (Producción),Café,Producción,9,2017,12,17,5175000,1500,17
390,28,Cebolla,Cebolla,General,9,2017,12,66,13250000,1154,72
391,33,Coco (Comercialización),Coco,Comercialización,9,2017,12,2,920000,0,2
392,34,Coco (Producción),Coco,Producción,9,2017,12,5,630000,341,5
393,40,Gallinas Ponedoras,Gallinas Ponedoras,General,9,2017,12,3,3500000,0,3
394,41,Ganado de Carne,Ganado de Carne,General,9,2017,12,66,71161000,0,66
395,42,Ganado de Carne (Com),Ganado de Carne,Com,9,2017,12,4,1175000,0,4
396,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,9,2017,12,53,63097000,0,53
397,45,Ganado de Leche,Ganado de Leche,General,9,2017,12,20,9198000,0,20
398,46,Ganado de Leche (Com.),Ganado de Leche,Com.,9,2017,12,1,150000,0,1
399,51,Guandul (Comercialización),Guandul,Comercialización,9,2017,12,0,0,0,0
400,52,Guandul (Producción),Guandul,Producción,9,2017,12,1,90000,39,1
401,53,Guineo,Guineo,General,9,2017,12,18,966293329,65760,384
402,57,Habichuela (Comercialización),Habichuela,Comercialización,9,2017,12,0,0,0,0
403,58,Habichuela (Producción),Habichuela,Producción,9,2017,12,39,11365000,1966,39
404,59,Invernadero,Invernadero,General,9,2017,12,3,9599110,14,3
405,63,Maíz (Comercialización),Maíz,Comercialización,9,2017,12,0,0,0,0
406,64,Maíz (Producción),Maíz,Producción,9,2017,12,2,117000,105,2
407,68,Otros Agrícolas,Otros Agrícolas,General,9,2017,12,108,362672611,15845,168
408,69,Otros Avícolas,Otros Avícolas,General,9,2017,12,1,300000,0,1
409,70,Otros Pecuarios,Otros Pecuarios,General,9,2017,12,41,19829930,0,41
410,72,Papa,Papa,General,9,2017,12,26,18333120,839,26
411,75,Piña,Piña,General,9,2017,12,23,14865000,1152,23
412,77,Plátano,Plátano,General,9,2017,12,101,45520387,6824,101
413,82,Pollos de Engorde,Pollos de Engorde,General,9,2017,12,42,37336000,0,42
414,85,Porcino (Comercialización),Porcino,Comercialización,9,2017,12,2,365000,0,2
415,86,Porcino (Producción),Porcino,Producción,9,2017,12,76,34290000,0,76
416,87,Préstamos de Consumo,Préstamos de Consumo,General,9,2017,12,161,25829086,0,161
417,92,Tabaco (Comercialización),Tabaco,Comercialización,9,2017,12,4,725000,0,4
418,94,Tabaco (Producción),Tabaco,Producción,9,2017,12,11,2293000,392,11
419,97,Tomate Industrial,Tomate Industrial,General,9,2017,12,1,225000,20,1
420,98,Tomate de Mesa,Tomate de Mesa,General,9,2017,12,19,13400000,332,19
421,100,Yautía,Yautía,General,9,2017,12,12,1915000,341,12
422,102,Yuca,Yuca,General,9,2017,12,10,7977000,1780,10
423,104,Ñame,Ñame,General,9,2017,12,23,3682200,555,23
424,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,10,2018,1,272,220130141,0,272
425,4,Aguacate (Producción),Aguacate,Producción,10,2018,1,41,12442000,1871,41
426,8,Ajo (Comercialización),Ajo,Comercialización,10,2018,1,0,0,0,0
427,9,Ajo (Producción),Ajo,Producción,10,2018,1,4,22550000,654,4
428,10,Ají (Producción),Ají,Producción,10,2018,1,11,7095000,134,11
429,11,Apícola,Apícola,General,10,2018,1,2,360000,0,2
430,14,Arroz (Comercialización),Arroz,Comercialización,10,2018,1,6,144730000,0,6
431,17,Arroz (Producción),Arroz,Producción,10,2018,1,516,217052670,44244,516
432,20,Batata,Batata,General,10,2018,1,8,2150000,771,8
433,23,Cacao (Comercialización),Cacao,Comercialización,10,2018,1,4,170575000,0,4
434,24,Cacao (Producción),Cacao,Producción,10,2018,1,44,63657536,9557,44
435,26,Café (Comercialización),Café,Comercialización,10,2018,1,1,1200000,0,1
436,27,Café (Producción),Café,Producción,10,2018,1,30,30549508,6388,30
437,28,Cebolla,Cebolla,General,10,2018,1,29,5532800,501,29
438,33,Coco (Comercialización),Coco,Comercialización,10,2018,1,1,300000,0,1
439,34,Coco (Producción),Coco,Producción,10,2018,1,3,1075000,342,3
440,40,Gallinas Ponedoras,Gallinas Ponedoras,General,10,2018,1,6,5775000,0,6
441,41,Ganado de Carne,Ganado de Carne,General,10,2018,1,57,75900000,0,57
442,42,Ganado de Carne (Com),Ganado de Carne,Com,10,2018,1,4,800000,0,4
443,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,10,2018,1,51,31184000,0,51
444,45,Ganado de Leche,Ganado de Leche,General,10,2018,1,18,18511000,0,18
445,46,Ganado de Leche (Com.),Ganado de Leche,Com.,10,2018,1,0,0,0,0
446,51,Guandul (Comercialización),Guandul,Comercialización,10,2018,1,0,0,0,0
447,52,Guandul (Producción),Guandul,Producción,10,2018,1,4,305000,155,4
448,53,Guineo,Guineo,General,10,2018,1,12,6067000,789,12
449,57,Habichuela (Comercialización),Habichuela,Comercialización,10,2018,1,0,0,0,0
450,58,Habichuela (Producción),Habichuela,Producción,10,2018,1,6,547000,152,6
451,59,Invernadero,Invernadero,General,10,2018,1,5,30698602,40,5
452,63,Maíz (Comercialización),Maíz,Comercialización,10,2018,1,0,0,0,0
453,64,Maíz (Producción),Maíz,Producción,10,2018,1,3,655000,405,3
454,68,Otros Agrícolas,Otros Agrícolas,General,10,2018,1,112,106688471,27380,113
455,69,Otros Avícolas,Otros Avícolas,General,10,2018,1,0,0,0,0
456,70,Otros Pecuarios,Otros Pecuarios,General,10,2018,1,27,12135308,0,24
457,72,Papa,Papa,General,10,2018,1,23,21680000,988,23
458,75,Piña,Piña,General,10,2018,1,24,18762000,1324,24
459,77,Plátano,Plátano,General,10,2018,1,69,18537327,2914,69
460,82,Pollos de Engorde,Pollos de Engorde,General,10,2018,1,47,34881000,0,47
461,85,Porcino (Comercialización),Porcino,Comercialización,10,2018,1,1,300000,0,1
462,86,Porcino (Producción),Porcino,Producción,10,2018,1,52,20747000,0,52
463,87,Préstamos de Consumo,Préstamos de Consumo,General,10,2018,1,106,18057044,0,106
464,92,Tabaco (Comercialización),Tabaco,Comercialización,10,2018,1,2,380000,0,2
465,94,Tabaco (Producción),Tabaco,Producción,10,2018,1,4,719000,116,4
466,97,Tomate Industrial,Tomate Industrial,General,10,2018,1,0,0,0,0
467,98,Tomate de Mesa,Tomate de Mesa,General,10,2018,1,23,13080000,391,23
468,100,Yautía,Yautía,General,10,2018,1,7,1047000,195,7
469,102,Yuca,Yuca,General,10,2018,1,14,2703980,808,14
470,104,Ñame,Ñame,General,10,2018,1,19,3617000,539,19
471,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,11,2018,2,351,475762583,0,351
472,4,Aguacate (Producción),Aguacate,Producción,11,2018,2,55,16490000,2721,55
473,8,Ajo (Comercialización),Ajo,Comercialización,11,2018,2,1,50000000,0,1
474,9,Ajo (Producción),Ajo,Producción,11,2018,2,0,0,0,0
475,10,Ají (Producción),Ají,Producción,11,2018,2,12,9487000,230,12
476,11,Apícola,Apícola,General,11,2018,2,4,1160000,0,4
477,14,Arroz (Comercialización),Arroz,Comercialización,11,2018,2,8,38492000,0,8
478,17,Arroz (Producción),Arroz,Producción,11,2018,2,176,77790222,17998,176
479,20,Batata,Batata,General,11,2018,2,7,3792500,1007,7
480,23,Cacao (Comercialización),Cacao,Comercialización,11,2018,2,2,1150000,0,2
481,24,Cacao (Producción),Cacao,Producción,11,2018,2,39,36713500,8415,39
482,26,Café (Comercialización),Café,Comercialización,11,2018,2,0,0,0,0
483,27,Café (Producción),Café,Producción,11,2018,2,23,27219500,5592,23
484,28,Cebolla,Cebolla,General,11,2018,2,20,5262000,368,20
485,33,Coco (Comercialización),Coco,Comercialización,11,2018,2,0,0,0,0
486,34,Coco (Producción),Coco,Producción,11,2018,2,4,665000,194,4
487,40,Gallinas Ponedoras,Gallinas Ponedoras,General,11,2018,2,3,1900000,0,3
488,41,Ganado de Carne,Ganado de Carne,General,11,2018,2,59,44210500,0,59
489,42,Ganado de Carne (Com),Ganado de Carne,Com,11,2018,2,7,4410000,0,7
490,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,11,2018,2,51,65424000,0,51
491,45,Ganado de Leche,Ganado de Leche,General,11,2018,2,34,18911800,0,34
492,46,Ganado de Leche (Com.),Ganado de Leche,Com.,11,2018,2,0,0,0,0
493,51,Guandul (Comercialización),Guandul,Comercialización,11,2018,2,0,0,0,0
494,52,Guandul (Producción),Guandul,Producción,11,2018,2,1,100000,30,1
495,53,Guineo,Guineo,General,11,2018,2,8,42261642,2890,13
496,57,Habichuela (Comercialización),Habichuela,Comercialización,11,2018,2,1,200000,0,1
497,58,Habichuela (Producción),Habichuela,Producción,11,2018,2,1,100000,25,1
498,59,Invernadero,Invernadero,General,11,2018,2,4,21183028,30,4
499,63,Maíz (Comercialización),Maíz,Comercialización,11,2018,2,0,0,0,0
500,64,Maíz (Producción),Maíz,Producción,11,2018,2,1,40000,30,1
501,68,Otros Agrícolas,Otros Agrícolas,General,11,2018,2,93,211617353,12872,93
502,69,Otros Avícolas,Otros Avícolas,General,11,2018,2,1,500000,0,1
503,70,Otros Pecuarios,Otros Pecuarios,General,11,2018,2,30,36967483,0,30
504,72,Papa,Papa,General,11,2018,2,10,19187000,865,10
505,75,Piña,Piña,General,11,2018,2,30,21455000,1391,30
506,77,Plátano,Plátano,General,11,2018,2,78,52327296,6483,78
507,82,Pollos de Engorde,Pollos de Engorde,General,11,2018,2,40,19948500,0,40
508,85,Porcino (Comercialización),Porcino,Comercialización,11,2018,2,0,0,0,0
509,86,Porcino (Producción),Porcino,Producción,11,2018,2,53,14622000,0,53
510,87,Préstamos de Consumo,Préstamos de Consumo,General,11,2018,2,173,30465499,0,173
511,92,Tabaco (Comercialización),Tabaco,Comercialización,11,2018,2,2,650000,0,2
512,94,Tabaco (Producción),Tabaco,Producción,11,2018,2,3,9717000,1401,42
513,97,Tomate Industrial,Tomate Industrial,General,11,2018,2,0,0,0,0
514,98,Tomate de Mesa,Tomate de Mesa,General,11,2018,2,19,15140000,292,19
515,100,Yautía,Yautía,General,11,2018,2,10,2450000,422,10
516,102,Yuca,Yuca,General,11,2018,2,10,4470000,1044,10
517,104,Ñame,Ñame,General,11,2018,2,17,2575000,495,17
518,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,12,2018,3,484,499667696,0,484
519,4,Aguacate (Producción),Aguacate,Producción,12,2018,3,111,45204000,5310,111
520,8,Ajo (Comercialización),Ajo,Comercialización,12,2018,3,0,0,0,0
521,9,Ajo (Producción),Ajo,Producción,12,2018,3,0,0,0,0
522,10,Ají (Producción),Ají,Producción,12,2018,3,10,10281800,145,10
523,11,Apícola,Apícola,General,12,2018,3,5,16131356,0,5
524,14,Arroz (Comercialización),Arroz,Comercialización,12,2018,3,15,143105000,0,15
525,17,Arroz (Producción),Arroz,Producción,12,2018,3,60,37293394,7228,60
526,20,Batata,Batata,General,12,2018,3,3,421000,184,3
527,23,Cacao (Comercialización),Cacao,Comercialización,12,2018,3,7,23540420,0,7
528,24,Cacao (Producción),Cacao,Producción,12,2018,3,59,27520000,6374,59
529,26,Café (Comercialización),Café,Comercialización,12,2018,3,0,0,0,0
530,27,Café (Producción),Café,Producción,12,2018,3,28,21415000,3473,28
531,28,Cebolla,Cebolla,General,12,2018,3,6,8264880,468,6
532,33,Coco (Comercialización),Coco,Comercialización,12,2018,3,3,660000,0,3
533,34,Coco (Producción),Coco,Producción,12,2018,3,5,1775000,905,5
534,40,Gallinas Ponedoras,Gallinas Ponedoras,General,12,2018,3,4,3750000,0,4
535,41,Ganado de Carne,Ganado de Carne,General,12,2018,3,68,62452000,0,68
536,42,Ganado de Carne (Com),Ganado de Carne,Com,12,2018,3,6,7870000,0,6
537,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,12,2018,3,55,39229000,0,55
538,45,Ganado de Leche,Ganado de Leche,General,12,2018,3,23,24579000,0,23
539,46,Ganado de Leche (Com.),Ganado de Leche,Com.,12,2018,3,1,100000,0,1
540,51,Guandul (Comercialización),Guandul,Comercialización,12,2018,3,0,0,0,0
541,52,Guandul (Producción),Guandul,Producción,12,2018,3,6,355000,153,6
542,53,Guineo,Guineo,General,12,2018,3,10,18630000,1500,10
543,57,Habichuela (Comercialización),Habichuela,Comercialización,12,2018,3,0,0,0,0
544,58,Habichuela (Producción),Habichuela,Producción,12,2018,3,1,150000,40,1
545,59,Invernadero,Invernadero,General,12,2018,3,2,2507300,8,2
546,63,Maíz (Comercialización),Maíz,Comercialización,12,2018,3,0,0,0,0
547,64,Maíz (Producción),Maíz,Producción,12,2018,3,6,475000,370,6
548,68,Otros Agrícolas,Otros Agrícolas,General,12,2018,3,162,118324448,13753,162
549,69,Otros Avícolas,Otros Avícolas,General,12,2018,3,0,0,0,0
550,70,Otros Pecuarios,Otros Pecuarios,General,12,2018,3,33,61650212,0,33
551,72,Papa,Papa,General,12,2018,3,24,14782000,686,24
552,75,Piña,Piña,General,12,2018,3,25,34983000,3247,25
553,77,Plátano,Plátano,General,12,2018,3,76,46268000,6593,76
554,82,Pollos de Engorde,Pollos de Engorde,General,12,2018,3,48,154759000,0,48
555,85,Porcino (Comercialización),Porcino,Comercialización,12,2018,3,0,0,0,0
556,86,Porcino (Producción),Porcino,Producción,12,2018,3,54,21503400,0,54
557,87,Préstamos de Consumo,Préstamos de Consumo,General,12,2018,3,220,36805002,0,220
558,92,Tabaco (Comercialización),Tabaco,Comercialización,12,2018,3,2,3225000,0,2
559,94,Tabaco (Producción),Tabaco,Producción,12,2018,3,0,0,0,0
560,97,Tomate Industrial,Tomate Industrial,General,12,2018,3,0,0,0,0
561,98,Tomate de Mesa,Tomate de Mesa,General,12,2018,3,23,11685000,421,23
562,100,Yautía,Yautía,General,12,2018,3,10,1755000,440,10
563,102,Yuca,Yuca,General,12,2018,3,11,1575000,510,11
564,104,Ñame,Ñame,General,12,2018,3,15,1955000,461,15
565,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,13,2018,4,370,436103229,0,370
566,4,Aguacate (Producción),Aguacate,Producción,13,2018,4,105,37976000,4763,105
567,8,Ajo (Comercialización),Ajo,Comercialización,13,2018,4,0,0,0,0
568,9,Ajo (Producción),Ajo,Producción,13,2018,4,0,0,0,0
569,10,Ají (Producción),Ají,Producción,13,2018,4,17,12432500,145,17
570,11,Apícola,Apícola,General,13,2018,4,4,2150000,0,4
571,14,Arroz (Comercialización),Arroz,Comercialización,13,2018,4,12,279250000,0,12
572,17,Arroz (Producción),Arroz,Producción,13,2018,4,393,111587303,27607,393
573,20,Batata,Batata,General,13,2018,4,3,850000,274,3
574,23,Cacao (Comercialización),Cacao,Comercialización,13,2018,4,4,3617000,0,4
575,24,Cacao (Producción),Cacao,Producción,13,2018,4,67,46470115,11703,67
576,26,Café (Comercialización),Café,Comercialización,13,2018,4,0,0,0,0
577,27,Café (Producción),Café,Producción,13,2018,4,16,3185000,678,16
578,28,Cebolla,Cebolla,General,13,2018,4,10,7250000,384,10
579,33,Coco (Comercialización),Coco,Comercialización,13,2018,4,1,250000,0,1
580,34,Coco (Producción),Coco,Producción,13,2018,4,5,5500000,1111,5
581,40,Gallinas Ponedoras,Gallinas Ponedoras,General,13,2018,4,5,12572000,0,5
582,41,Ganado de Carne,Ganado de Carne,General,13,2018,4,50,54960000,0,50
583,42,Ganado de Carne (Com),Ganado de Carne,Com,13,2018,4,4,14816480,0,4
584,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,13,2018,4,53,52289800,0,53
585,45,Ganado de Leche,Ganado de Leche,General,13,2018,4,23,15034000,0,23
586,46,Ganado de Leche (Com.),Ganado de Leche,Com.,13,2018,4,0,0,0,0
587,51,Guandul (Comercialización),Guandul,Comercialización,13,2018,4,0,0,0,0
588,52,Guandul (Producción),Guandul,Producción,13,2018,4,10,1502500,655,10
589,53,Guineo,Guineo,General,13,2018,4,11,7150860,798,11
590,57,Habichuela (Comercialización),Habichuela,Comercialización,13,2018,4,0,0,0,0
591,58,Habichuela (Producción),Habichuela,Producción,13,2018,4,0,0,0,0
592,59,Invernadero,Invernadero,General,13,2018,4,2,71104084,106,2
593,63,Maíz (Comercialización),Maíz,Comercialización,13,2018,4,0,0,0,0
594,64,Maíz (Producción),Maíz,Producción,13,2018,4,3,329000,210,3
595,68,Otros Agrícolas,Otros Agrícolas,General,13,2018,4,211,252568195,20424,212
596,69,Otros Avícolas,Otros Avícolas,General,13,2018,4,1,300000,0,1
597,70,Otros Pecuarios,Otros Pecuarios,General,13,2018,4,34,24711174,0,34
598,72,Papa,Papa,General,13,2018,4,17,15396000,702,17
599,75,Piña,Piña,General,13,2018,4,32,22483330,1511,32
600,77,Plátano,Plátano,General,13,2018,4,81,21567500,3656,81
601,82,Pollos de Engorde,Pollos de Engorde,General,13,2018,4,35,36578500,0,35
602,85,Porcino (Comercialización),Porcino,Comercialización,13,2018,4,0,0,0,0
603,86,Porcino (Producción),Porcino,Producción,13,2018,4,38,13174000,0,38
604,87,Préstamos de Consumo,Préstamos de Consumo,General,13,2018,4,174,42500770,0,174
605,92,Tabaco (Comercialización),Tabaco,Comercialización,13,2018,4,3,1300000,0,3
606,94,Tabaco (Producción),Tabaco,Producción,13,2018,4,1,300000,62,1
607,97,Tomate Industrial,Tomate Industrial,General,13,2018,4,0,0,0,0
608,98,Tomate de Mesa,Tomate de Mesa,General,13,2018,4,26,19650000,447,26
609,100,Yautía,Yautía,General,13,2018,4,4,545000,130,4
610,102,Yuca,Yuca,General,13,2018,4,22,2604905,913,22
611,104,Ñame,Ñame,General,13,2018,4,13,1520000,247,13
612,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,14,2018,5,453,459013983,0,453
