tipo_registro,anio,mes_numero,mes_nombre,periodo_fecha,sucursal_nombre,region,destino_nombre,rubro,tipo_operacion,cantidad_prestamos,valor_cartera_rd,tareas_financiadas,valor_area_rd,desembolsos_rd,cobros_rd,balance_neto_rd,cantidad_destino,valores_destino_rd,tareas_destino,beneficiados
Cartera prestamos,2022,5,Mayo,2022-05-01,Monte Plata,Metropolitana,,,,1995,3313521317,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Montecristí,Cibao Noroeste,,,,1156,1086881723,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Nagua,Cibao Nordeste,,,,867,649169230,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Neyba,Sur,,,,1703,778876433,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Puerto Plata,Cibao Norte,,,,1928,1020889521,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Río San Juan,Cibao Nordeste,,,,1224,1084255749,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Salcedo,Cibao Nordeste,,,,570,662243769,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Samaná,Cibao Nordeste,,,,726,287860678,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,San Cristóbal,Sur,,,,949,1075517953,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,San Francisco de Macorís,Cibao Nordeste,,,,813,1653003584,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,San José de Ocoa,Sur,,,,1328,3436345578,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,San José de las Matas,Cibao Norte,,,,754,806888463,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,San Juan de la Maguana,Sur,,,,3038,2184256117,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Santiago,Cibao Norte,,,,655,1576604431,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Santiago Rodríguez,Cibao Noroeste,,,,1454,1018690956,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Santo Domingo,Metropolitana,,,,2205,2830231242,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Valverde Mao,Cibao Noroeste,,,,856,2312814151,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,5,Mayo,2022-05-01,Villa Riva,Cibao Nordeste,,,,983,577365112,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Arenoso,Cibao Nordeste,,,,652,544593343,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Azua,Sur,,,,1926,1410502870,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Baní,Sur,,,,905,1427881285,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Barahona,Sur,,,,1717,1173914918,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Bonao,Cibao Nordeste,,,,523,733478193,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Comendador,Sur,,,,1653,588695147,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Constanza,Cibao Norte,,,,1026,1624706653,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Cotuí,Cibao Nordeste,,,,1136,1837237215,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Dajabón,Cibao Noroeste,,,,1092,867263115,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,El Seibo,Este,,,,988,688403804,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Hato Mayor,Este,,,,1242,1592399007,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Higüey,Este,,,,992,1178824197,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,La Vega,Cibao Norte,,,,1173,3081196652,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Moca,Cibao Norte,,,,843,1385089786,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Monte Plata,Metropolitana,,,,1982,3324127323,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Montecristí,Cibao Noroeste,,,,1187,1077502229,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Nagua,Cibao Nordeste,,,,1025,698724831,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Neyba,Sur,,,,1730,797214898,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Puerto Plata,Cibao Norte,,,,1903,1026469628,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Río San Juan,Cibao Nordeste,,,,1246,1098884290,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Salcedo,Cibao Nordeste,,,,578,683681082,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Samaná,Cibao Nordeste,,,,724,294235891,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,San Cristóbal,Sur,,,,935,1084747854,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,San Francisco de Macorís,Cibao Nordeste,,,,852,1708647033,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,San José de Ocoa,Sur,,,,1358,3497754283,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,San José de las Matas,Cibao Norte,,,,754,804697685,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,San Juan de la Maguana,Sur,,,,3032,2297498217,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Santiago,Cibao Norte,,,,631,1581961583,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Santiago Rodríguez,Cibao Noroeste,,,,1452,1014986154,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Santo Domingo,Metropolitana,,,,2143,2926142305,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Valverde Mao,Cibao Noroeste,,,,881,2277618843,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,6,Junio,2022-06-01,Villa Riva,Cibao Nordeste,,,,1045,607397211,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Arenoso,Cibao Nordeste,,,,677,562970236,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Azua,Sur,,,,1960,1457774373,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Baní,Sur,,,,952,1497738070,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Barahona,Sur,,,,1730,1175517472,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Bonao,Cibao Nordeste,,,,599,765661646,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Comendador,Sur,,,,1689,616791913,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Constanza,Cibao Norte,,,,1052,1755010418,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Cotuí,Cibao Nordeste,,,,1268,1941211147,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Dajabón,Cibao Noroeste,,,,1098,854817628,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,El Seibo,Este,,,,1008,708843765,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Hato Mayor,Este,,,,1270,1690918261,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Higüey,Este,,,,1008,1177769443,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,La Vega,Cibao Norte,,,,1190,3089691365,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Moca,Cibao Norte,,,,840,1383099763,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Monte Plata,Metropolitana,,,,2003,3139474397,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Montecristí,Cibao Noroeste,,,,1170,1061071350,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Nagua,Cibao Nordeste,,,,1113,742746465,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Neyba,Sur,,,,1740,803017714,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Puerto Plata,Cibao Norte,,,,1872,1029389767,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Río San Juan,Cibao Nordeste,,,,1308,1131392553,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Salcedo,Cibao Nordeste,,,,528,676810125,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Samaná,Cibao Nordeste,,,,728,293425084,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,San Cristóbal,Sur,,,,908,1063476069,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,San Francisco de Macorís,Cibao Nordeste,,,,899,1746198359,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,San José de Ocoa,Sur,,,,1390,3532499206,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,San José de las Matas,Cibao Norte,,,,749,797697287,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,San Juan de la Maguana,Sur,,,,3086,2330043629,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Santiago,Cibao Norte,,,,606,1541018200,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Santiago Rodríguez,Cibao Noroeste,,,,1461,1009928549,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Santo Domingo,Metropolitana,,,,2075,2871752190,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Valverde Mao,Cibao Noroeste,,,,901,2293382811,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,7,Julio,2022-07-01,Villa Riva,Cibao Nordeste,,,,1072,629861191,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Arenoso,Cibao Nordeste,,,,631,559304957,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Azua,Sur,,,,1968,1364777851,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Baní,Sur,,,,986,1458370295,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Barahona,Sur,,,,1764,1182421277,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Bonao,Cibao Nordeste,,,,609,782530802,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Comendador,Sur,,,,1714,642361397,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Constanza,Cibao Norte,,,,1064,1771134728,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Cotuí,Cibao Nordeste,,,,1283,2004821053,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Dajabón,Cibao Noroeste,,,,1094,864567382,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,El Seibo,Este,,,,1033,716568253,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Hato Mayor,Este,,,,1293,1695042706,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Higüey,Este,,,,1014,1150374308,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,La Vega,Cibao Norte,,,,1062,3162219000,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Moca,Cibao Norte,,,,804,1398308809,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Monte Plata,Metropolitana,,,,2062,3246286105,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Montecristí,Cibao Noroeste,,,,1102,1013558535,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Nagua,Cibao Nordeste,,,,1151,786404636,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Neyba,Sur,,,,1764,820882880,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Puerto Plata,Cibao Norte,,,,1852,1012604005,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Río San Juan,Cibao Nordeste,,,,1359,1153930464,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Salcedo,Cibao Nordeste,,,,540,683280995,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Samaná,Cibao Nordeste,,,,746,301190280,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,San Cristóbal,Sur,,,,973,1067173653,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,San Francisco de Macorís,Cibao Nordeste,,,,896,1754402216,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,San José de Ocoa,Sur,,,,1450,3562447239,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,San José de las Matas,Cibao Norte,,,,751,785802498,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,San Juan de la Maguana,Sur,,,,3110,2281537566,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Santiago,Cibao Norte,,,,585,1642126755,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Santiago Rodríguez,Cibao Noroeste,,,,1458,983010485,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Santo Domingo,Metropolitana,,,,2028,2951652027,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Valverde Mao,Cibao Noroeste,,,,884,2272191449,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,8,Agosto,2022-08-01,Villa Riva,Cibao Nordeste,,,,1047,632815049,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Arenoso,Cibao Nordeste,,,,576,564421798,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Azua,Sur,,,,1966,1180562672,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Baní,Sur,,,,1021,1554454729,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Barahona,Sur,,,,1780,838430901,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Bonao,Cibao Nordeste,,,,622,836851531,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Comendador,Sur,,,,1739,654607063,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Constanza,Cibao Norte,,,,1093,1793251067,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Cotuí,Cibao Nordeste,,,,1280,2002509383,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Dajabón,Cibao Noroeste,,,,1083,864609596,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,El Seibo,Este,,,,1040,713169913,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Hato Mayor,Este,,,,1296,1676531388,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Higüey,Este,,,,1012,1159757807,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,La Vega,Cibao Norte,,,,959,3066013444,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Moca,Cibao Norte,,,,793,1409375511,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Monte Plata,Metropolitana,,,,2094,3131463296,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Montecristí,Cibao Noroeste,,,,1042,977473404,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Nagua,Cibao Nordeste,,,,1178,795847419,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Neyba,Sur,,,,1776,1178379249,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Puerto Plata,Cibao Norte,,,,1867,1021281802,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Río San Juan,Cibao Nordeste,,,,1411,1206394813,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Salcedo,Cibao Nordeste,,,,541,671387320,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Samaná,Cibao Nordeste,,,,752,313026733,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,San Cristóbal,Sur,,,,995,1027071305,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,San Francisco de Macorís,Cibao Nordeste,,,,836,1724643896,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,San José de Ocoa,Sur,,,,1477,3565853272,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,San José de las Matas,Cibao Norte,,,,756,783757355,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,San Juan de la Maguana,Sur,,,,3150,2314386889,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Santiago,Cibao Norte,,,,572,1595832355,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Santiago Rodríguez,Cibao Noroeste,,,,1472,986250615,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Santo Domingo,Metropolitana,,,,2002,2764730699,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Valverde Mao,Cibao Noroeste,,,,855,2282277143,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,9,Septiembre,2022-09-01,Villa Riva,Cibao Nordeste,,,,1044,642766838,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Arenoso,Cibao Nordeste,,,,570,558001106,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Azua,Sur,,,,2000,1199568287,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Baní,Sur,,,,1028,1728123009,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Barahona,Sur,,,,1832,1184797300,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Bonao,Cibao Nordeste,,,,646,848860019,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Comendador,Sur,,,,1771,663344383,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Constanza,Cibao Norte,,,,1108,1869375806,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Cotuí,Cibao Nordeste,,,,1279,2010967591,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Dajabón,Cibao Noroeste,,,,1070,855351094,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,El Seibo,Este,,,,1156,770189788,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Hato Mayor,Este,,,,1341,1722824940,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Higüey,Este,,,,1080,1221935610,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,La Vega,Cibao Norte,,,,901,3289997373,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Moca,Cibao Norte,,,,788,1422615536,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Monte Plata,Metropolitana,,,,2138,3204724314,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Montecristí,Cibao Noroeste,,,,1069,989901509,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Nagua,Cibao Nordeste,,,,1167,812444159,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Neyba,Sur,,,,1792,862475956,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Puerto Plata,Cibao Norte,,,,1854,933913184,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Río San Juan,Cibao Nordeste,,,,1456,1235977497,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Salcedo,Cibao Nordeste,,,,545,636207271,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Samaná,Cibao Nordeste,,,,756,328638896,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,San Cristóbal,Sur,,,,1032,1038291443,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,San Francisco de Macorís,Cibao Nordeste,,,,804,1732513557,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,San José de Ocoa,Sur,,,,1503,3563847988,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,San José de las Matas,Cibao Norte,,,,748,777998140,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,San Juan de la Maguana,Sur,,,,3247,2445839032,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Santiago,Cibao Norte,,,,577,1559379397,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Santiago Rodríguez,Cibao Noroeste,,,,1506,1000383963,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Santo Domingo,Metropolitana,,,,1987,2951634934,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Valverde Mao,Cibao Noroeste,,,,807,2292928307,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,10,Octubre,2022-10-01,Villa Riva,Cibao Nordeste,,,,1043,657466473,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Arenoso,Cibao Nordeste,,,,637,638031381,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Azua,Sur,,,,2018,1252425742,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Baní,Sur,,,,1050,1714090388,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Barahona,Sur,,,,1871,1197913916,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Bonao,Cibao Nordeste,,,,662,873176992,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Comendador,Sur,,,,1771,670581302,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Constanza,Cibao Norte,,,,1073,2219592821,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Cotuí,Cibao Nordeste,,,,1183,1926632281,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Dajabón,Cibao Noroeste,,,,1078,876427992,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,El Seibo,Este,,,,1331,822868553,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Hato Mayor,Este,,,,1464,1851143932,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Higüey,Este,,,,1167,1309729561,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,La Vega,Cibao Norte,,,,1047,3519603476,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Moca,Cibao Norte,,,,787,1430400559,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Monte Plata,Metropolitana,,,,2277,3473344600,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Montecristí,Cibao Noroeste,,,,1196,1086914585,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Nagua,Cibao Nordeste,,,,1138,968450010,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Neyba,Sur,,,,1816,877488810,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Puerto Plata,Cibao Norte,,,,1851,934291824,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Río San Juan,Cibao Nordeste,,,,1472,1232311701,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Salcedo,Cibao Nordeste,,,,544,673076216,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,Samaná,Cibao Nordeste,,,,803,353364338,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,San Cristóbal,Sur,,,,1061,1058045291,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,San Francisco de Macorís,Cibao Nordeste,,,,782,1796540413,0,0,0,0,0,0,0,0,0
Cartera prestamos,2022,11,Noviembre,2022-11-01,San José de Ocoa,Sur,,,,1512,3593243285,0,0,0,0,0,0,0,0,0
